451.0	34.0
452.0	30.0
453.0	35.0
454.0	33.0
455.0	31.0
456.0	33.0
457.0	30.0
458.0	33.0
459.0	33.0
460.0	32.0
461.0	34.0
462.0	34.0
463.0	33.0
464.0	35.0
465.0	34.0
466.0	34.0
467.0	30.0
468.0	33.0
469.0	33.0
470.0	33.0
471.0	33.0
472.0	35.0
473.0	33.0
474.0	33.0
475.0	36.0
476.0	35.0
477.0	34.0
478.0	32.0
479.0	31.0
480.0	29.0
481.0	35.0
482.0	29.0
483.0	30.0
484.0	34.0
485.0	33.0
486.0	36.0
487.0	34.0
488.0	30.0
489.0	30.0
490.0	33.0
491.0	35.0
492.0	36.0
493.0	28.0
494.0	32.0
495.0	33.0
496.0	30.0
497.0	32.0
498.0	34.0
499.0	36.0
500.0	32.0
501.0	33.0
502.0	33.0
503.0	33.0
504.0	33.0
505.0	33.0
506.0	30.0
507.0	31.0
508.0	34.0
509.0	34.0
510.0	34.0
511.0	30.0
512.0	33.0
513.0	28.0
514.0	35.0
515.0	28.0
516.0	34.0
517.0	34.0
518.0	33.0
519.0	30.0
520.0	33.0
521.0	29.0
522.0	33.0
523.0	33.0
524.0	31.0
525.0	33.0
526.0	34.0
527.0	34.0
528.0	34.0
529.0	30.0
530.0	32.0
531.0	32.0
532.0	29.0
533.0	34.0
534.0	34.0
535.0	33.0
536.0	33.0
537.0	34.0
538.0	30.0
539.0	34.0
540.0	35.0
541.0	34.0
542.0	29.0
543.0	30.0
544.0	30.0
545.0	31.0
546.0	34.0
547.0	30.0
548.0	33.0
549.0	34.0
550.0	29.0
551.0	32.0
552.0	33.0
553.0	33.0
554.0	35.0
555.0	33.0
556.0	28.0
557.0	34.0
558.0	30.0
559.0	28.0
560.0	30.0
561.0	30.0
562.0	33.0
563.0	31.0
564.0	32.0
565.0	30.0
566.0	29.0
567.0	32.0
568.0	33.0
569.0	33.0
570.0	34.0
571.0	31.0
572.0	33.0
573.0	30.0
574.0	31.0
575.0	32.0
576.0	31.0
577.0	33.0
578.0	29.0
579.0	33.0
580.0	29.0
581.0	33.0
582.0	35.0
583.0	34.0
584.0	32.0
585.0	29.0
586.0	30.0
587.0	32.0
588.0	31.0
589.0	33.0
590.0	34.0
591.0	30.0
592.0	33.0
593.0	32.0
594.0	29.0
595.0	33.0
596.0	30.0
597.0	32.0
598.0	30.0
599.0	33.0
600.0	30.0
601.0	30.0
602.0	32.0
603.0	29.0
604.0	34.0
605.0	32.0
606.0	31.0
607.0	30.0
608.0	30.0
609.0	35.0
610.0	33.0
611.0	30.0
612.0	35.0
613.0	33.0
614.0	33.0
615.0	29.0
616.0	30.0
617.0	35.0
618.0	34.0
619.0	32.0
620.0	32.0
621.0	29.0
622.0	35.0
623.0	33.0
624.0	30.0
625.0	33.0
626.0	29.0
627.0	34.0
628.0	28.0
629.0	32.0
630.0	31.0
631.0	34.0
632.0	32.0
633.0	33.0
634.0	32.0
635.0	34.0
636.0	33.0
637.0	29.0
638.0	28.0
639.0	31.0
640.0	30.0
641.0	35.0
642.0	29.0
643.0	34.0
644.0	31.0
645.0	31.0
646.0	29.0
647.0	31.0
648.0	33.0
649.0	33.0
650.0	30.0
651.0	30.0
652.0	32.0
653.0	34.0
654.0	29.0
655.0	32.0
656.0	30.0
657.0	30.0
658.0	29.0
659.0	33.0
660.0	34.0
661.0	31.0
662.0	34.0
663.0	29.0
664.0	32.0
665.0	32.0
666.0	32.0
667.0	32.0
668.0	34.0
669.0	34.0
670.0	34.0
671.0	34.0
672.0	32.0
673.0	33.0
674.0	30.0
675.0	33.0
676.0	35.0
677.0	33.0
678.0	34.0
679.0	30.0
680.0	30.0
681.0	34.0
682.0	32.0
683.0	30.0
684.0	33.0
685.0	32.0
686.0	32.0
687.0	35.0
688.0	33.0
689.0	34.0
690.0	34.0
691.0	29.0
692.0	33.0
693.0	31.0
694.0	33.0
695.0	31.0
696.0	33.0
697.0	35.0
698.0	33.0
699.0	32.0
700.0	33.0
701.0	30.0
702.0	32.0
703.0	31.0
704.0	34.0
705.0	34.0
706.0	32.0
707.0	30.0
708.0	33.0
709.0	32.0
710.0	30.0
711.0	30.0
712.0	33.0
713.0	33.0
714.0	35.0
715.0	34.0
716.0	33.0
717.0	32.0
718.0	32.0
719.0	34.0
720.0	30.0
721.0	35.0
722.0	32.0
723.0	30.0
724.0	30.0
725.0	28.0
726.0	35.0
727.0	35.0
728.0	30.0
729.0	33.0
730.0	33.0
731.0	33.0
732.0	31.0
733.0	33.0
734.0	31.0
735.0	34.0
736.0	30.0
737.0	33.0
738.0	28.0
739.0	33.0
740.0	33.0
741.0	29.0
742.0	34.0
743.0	28.0
744.0	34.0
745.0	32.0
746.0	32.0
747.0	33.0
748.0	29.0
749.0	30.0
750.0	30.0
751.0	34.0
752.0	33.0
753.0	35.0
754.0	29.0
755.0	35.0
756.0	33.0
757.0	34.0
758.0	28.0
759.0	33.0
760.0	29.0
761.0	35.0
762.0	33.0
763.0	33.0
764.0	33.0
765.0	29.0
766.0	30.0
767.0	34.0
768.0	30.0
769.0	33.0
770.0	31.0
771.0	30.0
772.0	33.0
773.0	30.0
774.0	30.0
775.0	33.0
776.0	32.0
777.0	29.0
778.0	31.0
779.0	33.0
780.0	35.0
781.0	30.0
782.0	33.0
783.0	33.0
784.0	33.0
785.0	29.0
786.0	34.0
787.0	33.0
788.0	32.0
789.0	32.0
790.0	32.0
791.0	33.0
792.0	30.0
793.0	33.0
794.0	30.0
795.0	34.0
796.0	30.0
797.0	32.0
798.0	30.0
799.0	33.0
800.0	30.0
801.0	29.0
802.0	33.0
803.0	33.0
804.0	33.0
805.0	35.0
806.0	31.0
807.0	33.0
808.0	30.0
809.0	34.0
810.0	29.0
811.0	32.0
812.0	31.0
813.0	29.0
814.0	35.0
815.0	31.0
816.0	33.0
817.0	34.0
818.0	28.0
819.0	28.0
820.0	33.0
821.0	30.0
822.0	30.0
823.0	33.0
824.0	30.0
825.0	32.0
826.0	32.0
827.0	31.0
828.0	30.0
829.0	31.0
830.0	33.0
831.0	29.0
832.0	34.0
833.0	34.0
834.0	32.0
835.0	30.0
836.0	34.0
837.0	34.0
838.0	29.0
839.0	33.0
840.0	31.0
841.0	35.0
842.0	34.0
843.0	35.0
844.0	29.0
845.0	30.0
846.0	30.0
847.0	29.0
848.0	32.0
849.0	33.0
850.0	34.0
851.0	31.0
852.0	31.0
853.0	32.0
854.0	34.0
855.0	30.0
856.0	31.0
857.0	30.0
858.0	34.0
859.0	33.0
860.0	32.0
861.0	28.0
862.0	29.0
863.0	30.0
864.0	33.0
865.0	31.0
866.0	35.0
867.0	30.0
868.0	33.0
869.0	34.0
870.0	33.0
871.0	32.0
872.0	33.0
873.0	32.0
874.0	34.0
875.0	34.0
876.0	29.0
877.0	35.0
878.0	30.0
879.0	34.0
880.0	34.0
881.0	30.0
882.0	33.0
883.0	32.0
884.0	29.0
885.0	30.0
886.0	33.0
887.0	33.0
888.0	30.0
889.0	32.0
890.0	31.0
891.0	33.0
892.0	33.0
893.0	35.0
894.0	32.0
895.0	30.0
896.0	33.0
897.0	34.0
898.0	30.0
899.0	33.0
900.0	30.0
901.0	30.0
902.0	34.0
903.0	31.0
904.0	32.0
905.0	33.0
906.0	32.0
907.0	31.0
908.0	29.0
909.0	34.0
910.0	30.0
911.0	35.0
912.0	32.0
913.0	34.0
914.0	30.0
915.0	30.0
916.0	33.0
917.0	33.0
918.0	32.0
919.0	34.0
920.0	33.0
921.0	33.0
922.0	28.0
923.0	32.0
924.0	31.0
925.0	30.0
926.0	29.0
927.0	33.0
928.0	30.0
929.0	32.0
930.0	28.0
931.0	33.0
932.0	33.0
933.0	34.0
934.0	29.0
935.0	35.0
936.0	30.0
937.0	33.0
938.0	29.0
939.0	35.0
940.0	35.0
941.0	34.0
942.0	30.0
943.0	32.0
944.0	29.0
945.0	32.0
946.0	34.0
947.0	33.0
948.0	33.0
949.0	30.0
950.0	35.0
951.0	33.0
952.0	30.0
953.0	31.0
954.0	33.0
955.0	31.0
956.0	28.0
957.0	30.0
958.0	34.0
959.0	34.0
960.0	33.0
961.0	30.0
962.0	34.0
963.0	33.0
964.0	33.0
965.0	32.0
966.0	32.0
967.0	31.0
968.0	35.0
969.0	33.0
970.0	32.0
971.0	34.0
972.0	32.0
973.0	29.0
974.0	30.0
975.0	34.0
976.0	30.0
977.0	30.0
978.0	32.0
979.0	34.0
980.0	31.0
981.0	29.0
982.0	33.0
983.0	32.0
984.0	30.0
985.0	33.0
986.0	28.0
987.0	35.0
988.0	34.0
989.0	31.0
990.0	34.0
991.0	30.0
992.0	33.0
993.0	33.0
994.0	34.0
995.0	29.0
996.0	28.0
997.0	33.0
998.0	29.0
999.0	33.0
