258.0	131.0
259.0	98.0
260.0	53.0
261.0	82.0
262.0	62.0
263.0	52.0
264.0	40.0
265.0	53.0
266.0	47.0
267.0	64.0
268.0	33.0
269.0	40.0
270.0	57.0
271.0	39.0
272.0	39.0
273.0	79.0
274.0	50.0
275.0	37.0
276.0	55.0
277.0	60.0
278.0	40.0
279.0	36.0
280.0	48.0
281.0	36.0
282.0	43.0
283.0	34.0
284.0	38.0
285.0	38.0
286.0	106.0
287.0	36.0
288.0	36.0
289.0	50.0
290.0	53.0
291.0	37.0
292.0	36.0
293.0	33.0
294.0	30.0
295.0	53.0
296.0	36.0
297.0	63.0
298.0	75.0
299.0	55.0
300.0	52.0
301.0	53.0
302.0	34.0
303.0	35.0
304.0	28.0
305.0	37.0
306.0	56.0
307.0	50.0
308.0	47.0
309.0	54.0
310.0	30.0
311.0	29.0
312.0	30.0
313.0	34.0
314.0	48.0
315.0	33.0
316.0	43.0
317.0	66.0
318.0	44.0
319.0	28.0
320.0	28.0
321.0	31.0
322.0	29.0
323.0	62.0
324.0	66.0
325.0	28.0
326.0	28.0
327.0	105.0
328.0	48.0
329.0	46.0
330.0	32.0
331.0	30.0
332.0	50.0
333.0	32.0
334.0	37.0
335.0	33.0
336.0	33.0
337.0	49.0
338.0	35.0
339.0	33.0
340.0	34.0
341.0	33.0
342.0	34.0
343.0	34.0
344.0	53.0
345.0	35.0
346.0	63.0
347.0	35.0
348.0	40.0
349.0	30.0
350.0	55.0
351.0	76.0
352.0	35.0
353.0	65.0
354.0	64.0
355.0	33.0
356.0	39.0
357.0	160.0
358.0	49.0
359.0	29.0
360.0	37.0
361.0	33.0
362.0	36.0
363.0	40.0
364.0	28.0
365.0	36.0
366.0	36.0
367.0	33.0
368.0	32.0
369.0	30.0
370.0	32.0
371.0	32.0
372.0	35.0
373.0	35.0
374.0	36.0
375.0	36.0
376.0	30.0
377.0	33.0
378.0	30.0
379.0	35.0
380.0	33.0
381.0	36.0
382.0	30.0
383.0	31.0
384.0	33.0
385.0	35.0
386.0	29.0
387.0	36.0
388.0	35.0
389.0	28.0
390.0	33.0
391.0	33.0
392.0	35.0
393.0	36.0
394.0	35.0
395.0	33.0
396.0	34.0
397.0	30.0
398.0	32.0
399.0	29.0
400.0	36.0
401.0	32.0
402.0	35.0
403.0	32.0
404.0	30.0
405.0	35.0
406.0	30.0
407.0	35.0
408.0	34.0
409.0	29.0
410.0	33.0
411.0	29.0
412.0	29.0
413.0	33.0
414.0	34.0
415.0	28.0
416.0	32.0
417.0	34.0
418.0	31.0
419.0	30.0
420.0	36.0
421.0	35.0
422.0	36.0
423.0	33.0
424.0	29.0
425.0	33.0
426.0	30.0
427.0	33.0
428.0	35.0
429.0	35.0
430.0	33.0
431.0	36.0
432.0	35.0
433.0	33.0
434.0	31.0
435.0	29.0
436.0	31.0
437.0	30.0
438.0	29.0
439.0	29.0
440.0	30.0
441.0	30.0
442.0	30.0
443.0	32.0
444.0	33.0
445.0	33.0
446.0	30.0
447.0	32.0
448.0	35.0
449.0	33.0
450.0	34.0
451.0	32.0
452.0	32.0
453.0	29.0
454.0	33.0
455.0	36.0
456.0	35.0
457.0	28.0
458.0	30.0
459.0	33.0
460.0	30.0
461.0	29.0
462.0	33.0
463.0	36.0
464.0	36.0
465.0	35.0
466.0	34.0
467.0	33.0
468.0	29.0
469.0	34.0
470.0	29.0
471.0	29.0
472.0	35.0
473.0	29.0
474.0	36.0
475.0	31.0
476.0	32.0
477.0	28.0
478.0	35.0
479.0	33.0
480.0	33.0
481.0	33.0
482.0	29.0
483.0	29.0
484.0	34.0
485.0	33.0
486.0	33.0
487.0	30.0
488.0	32.0
489.0	36.0
490.0	35.0
491.0	30.0
492.0	31.0
493.0	34.0
494.0	35.0
495.0	34.0
496.0	32.0
497.0	34.0
498.0	33.0
499.0	33.0
500.0	33.0
501.0	33.0
502.0	33.0
503.0	36.0
504.0	33.0
505.0	31.0
506.0	30.0
507.0	33.0
508.0	33.0
509.0	34.0
510.0	35.0
511.0	33.0
512.0	32.0
513.0	31.0
514.0	35.0
515.0	32.0
516.0	35.0
517.0	36.0
518.0	36.0
519.0	29.0
520.0	33.0
521.0	30.0
522.0	29.0
523.0	33.0
524.0	28.0
525.0	33.0
526.0	33.0
527.0	30.0
528.0	29.0
529.0	29.0
530.0	30.0
531.0	36.0
532.0	34.0
533.0	36.0
534.0	35.0
535.0	32.0
536.0	30.0
537.0	30.0
538.0	28.0
539.0	36.0
540.0	30.0
541.0	36.0
542.0	33.0
543.0	32.0
544.0	35.0
545.0	34.0
546.0	33.0
547.0	29.0
548.0	34.0
549.0	33.0
550.0	33.0
551.0	36.0
552.0	34.0
553.0	29.0
554.0	36.0
555.0	33.0
556.0	29.0
557.0	32.0
558.0	36.0
559.0	34.0
560.0	30.0
561.0	30.0
562.0	34.0
563.0	33.0
564.0	33.0
565.0	30.0
566.0	32.0
567.0	35.0
568.0	33.0
569.0	32.0
570.0	34.0
571.0	33.0
572.0	30.0
573.0	31.0
574.0	34.0
575.0	30.0
576.0	33.0
577.0	29.0
578.0	35.0
579.0	31.0
580.0	35.0
581.0	33.0
582.0	34.0
583.0	30.0
584.0	32.0
585.0	33.0
586.0	33.0
587.0	36.0
588.0	34.0
589.0	32.0
590.0	32.0
591.0	29.0
592.0	32.0
593.0	30.0
594.0	30.0
595.0	33.0
596.0	36.0
597.0	32.0
598.0	30.0
599.0	29.0
